Wavelength (microns)	Average Spectral Radiance (W/m^2/sr/m)	Black Body Radiance (W/m^2/sr/m)	Emissivity
0.3	5.961102676016325e-10	1.4188975392324247e-09	0.4201221378705808
0.31055276381909547	3.875125000775435e-09	9.153400143772535e-09	0.4233536106702223
0.32110552763819095	2.0929103716940656e-08	5.194852598830183e-08	0.40288157014606407
0.3316582914572864	1.0803350934145534e-07	2.626102848510328e-07	0.4113833904210491
0.3422110552763819	4.757410212075434e-07	1.1954100383498094e-06	0.3979730853392154
0.3527638190954774	1.9529070050433383e-06	4.946964847179606e-06	0.39476872493984705
0.36331658291457286	7.538891746878512e-06	1.876902556769215e-05	0.40166665657142575
0.37386934673366834	2.569618320854587e-05	6.577681363345561e-05	0.39065716000989437
0.3844221105527638	8.428889435382984e-05	0.00021434822160775393	0.39323346712003104
0.3949748743718593	0.00025307367255547565	0.0006533703187841277	0.3873357348500716
0.4055276381909548	0.0007310845052035538	0.001872825739695233	0.39036440481778295
0.41608040201005025	0.0018928140389260744	0.0050722859831546846	0.3731678468470044
0.42663316582914573	0.00451786325539345	0.013035921467235194	0.346570303200181
0.4371859296482412	0.011038873873295822	0.031914865316415984	0.3458850214109404
0.4477386934673367	0.02529295264015799	0.07469286528872511	0.33862608620499607
0.45829145728643217	0.05522378712001596	0.1676409226543475	0.32941710320862294
0.46884422110552765	0.12220099098523003	0.36186806219941714	0.3376948776371646
0.4793969849246231	0.24206495406451792	0.7532386606726756	0.3213655468086876
0.4899497487437186	0.48051215781885637	1.515550467913332	0.31705454090251706
0.5005025125628141	0.9208552814072002	2.9540511124920523	0.31172625196398923
0.5110552763819096	1.6847616796203555	5.589204973524803	0.3014313641386942
0.521608040201005	3.254920078400154	10.284176484683346	0.3164978822803987
0.5321608040201005	5.690686015669665	18.43380658544699	0.30870921799528445
0.542713567839196	9.779632519950967	32.23791739673653	0.3033580736496635
0.5532663316582915	17.543647813050327	55.08752263743937	0.31846862906713946
0.563819095477387	28.58658373371322	92.09882291335953	0.3103903267103162
0.5743718592964824	44.66019304025573	150.83653766047632	0.2960833875727315
0.5849246231155779	72.34373673610278	242.27492087216595	0.29860183825743264
0.5954773869346734	109.57836058052818	382.05142541151963	0.2868157355060196
0.6060301507537689	175.22397193651827	592.0740811754021	0.29594940482558996
0.6165829145728643	258.2509126410791	902.5488736889895	0.28613510045780643
0.6271356783919598	390.4702154312047	1354.4973868855518	0.2882768318431591
0.6376884422110554	595.7433125618003	2002.8373594424402	0.2974496704653274
0.6482412060301508	835.3113886713304	2920.099288532837	0.2860558173318213
0.6587939698492462	1217.2734345698334	4200.85054507513	0.2897683270348441
0.6693467336683417	1783.7648999820135	5966.894459396925	0.29894359823523653
0.6798994974874373	2413.7820011943672	8373.305398248967	0.28827110518375926
0.6904522613065327	3440.965132874523	11615.35197665082	0.29624286373685027
0.7010050251256281	4752.591987188071	15936.349317542403	0.2982233818103194
0.7115577889447237	6484.601166384773	21636.467865629074	0.2997070134855967
0.7221105527638192	9024.860166673177	29082.51093984297	0.31031915316187986
0.7326633165829146	11653.51166070105	38718.656305253724	0.3009792377304113
0.74321608040201	14984.91060858654	51078.138953269714	0.2933722902922503
