Wavelength (microns)	Average Spectral Radiance (W/m^2/sr/m)	Black Body Radiance (W/m^2/sr/m)	Emissivity
0.3	7.026563252022904e-10	1.4188975392324247e-09	0.49521287180637696
0.31055276381909547	4.472563261812333e-09	9.153400143772535e-09	0.48862315550087876
0.32110552763819095	2.5393134071819898e-08	5.194852598830183e-08	0.48881337032619787
0.3316582914572864	1.2573598356994846e-07	2.626102848510328e-07	0.47879306646833314
0.3422110552763819	5.60938618874355e-07	1.1954100383498094e-06	0.4692436911845717
0.3527638190954774	2.2651559588115275e-06	4.946964847179606e-06	0.4578880240280972
0.36331658291457286	8.588182073871931e-06	1.876902556769215e-05	0.4575720802818395
0.37386934673366834	2.983241597419813e-05	6.577681363345561e-05	0.4535399987667489
0.3844221105527638	9.670587818775655e-05	0.00021434822160775393	0.4511624937328534
0.3949748743718593	0.00028870133298038864	0.0006533703187841277	0.44186478124326156
0.4055276381909548	0.0008051077563621203	0.001872825739695233	0.4298893053942842
0.41608040201005025	0.0021107460845564544	0.0050722859831546846	0.4161330988761966
0.42663316582914573	0.005263566362851248	0.013035921467235194	0.40377401598197915
0.4371859296482412	0.012617441424015151	0.031914865316415984	0.39534684852720164
0.4477386934673367	0.028630570769007647	0.07469286528872511	0.3833106503323475
0.45829145728643217	0.06466982906609302	0.1676409226543475	0.3857639772087947
0.46884422110552765	0.1360676851950047	0.36186806219941714	0.37601462911092975
0.4793969849246231	0.2827470345016849	0.7532386606726756	0.3753750959213634
0.4899497487437186	0.55018937498538	1.515550467913332	0.36302939864675166
0.5005025125628141	1.0689713897695166	2.9540511124920523	0.36186624708322224
0.5110552763819096	1.9853870394119433	5.589204973524803	0.3552181479864156
0.521608040201005	3.6478670749349114	10.284176484683346	0.3547067750507619
0.5321608040201005	6.509773503893321	18.43380658544699	0.3531432031533095
0.542713567839196	11.319750318455826	32.23791739673653	0.3511315628472246
0.5532663316582915	19.240716685374565	55.08752263743937	0.3492754032888368
0.563819095477387	32.127197424929534	92.09882291335953	0.3488339634389538
0.5743718592964824	52.30542114385912	150.83653766047632	0.3467689059635894
0.5849246231155779	81.48301733019237	242.27492087216595	0.33632460609980386
0.5954773869346734	127.6962929100138	382.05142541151963	0.33423849360715796
0.6060301507537689	194.73860430290864	592.0740811754021	0.3289091863577411
0.6165829145728643	298.2474157538678	902.5488736889895	0.3304501556074638
0.6271356783919598	447.7352531136953	1354.4973868855518	0.33055453443375793
0.6376884422110554	661.0983119810727	2002.8373594424402	0.3300808769440533
0.6482412060301508	974.894227589262	2920.099288532837	0.33385653406295096
0.6587939698492462	1383.3207579064717	4200.85054507513	0.3292953993634001
0.6693467336683417	2004.835399337714	5966.894459396925	0.3359931054554538
