Wavelength (microns)	Average Spectral Radiance (W/m^2/sr/m)	Black Body Radiance (W/m^2/sr/m)	Emissivity
0.3	6.431402889165304e-67	7.478375452517612e-67	0.8600000000000212
0.3065326633165829	3.383946975087185e-65	4.004670976434471e-65	0.8450000000000143
0.31306532663316583	1.5249918948140218e-63	1.812230415702953e-63	0.8414999999999927
0.31959798994974875	5.8960637187807985e-62	7.002450972423863e-62	0.8419999999999865
0.32613065326633167	1.9627836852337831e-60	2.3324820977228458e-60	0.8415000000000036
0.3326633165829146	5.702641102741739e-59	6.756683771021201e-59	0.8439999999999771
0.33919597989949746	1.4706101830599264e-57	1.7159978798833407e-57	0.8569999999999438
0.3457286432160804	3.2414101390619662e-56	3.8496557471046616e-56	0.8419999999999588
0.3522613065326633	6.533343681274853e-55	7.681767996796117e-55	0.8504999999999682
0.3587939698492462	1.178745451327657e-53	1.3722298618482445e-53	0.859000000000011
0.36532663316582914	1.885249488066312e-52	2.2075520937544533e-52	0.8540000000000041
0.37185929648241206	2.717562896559625e-51	3.216050765159353e-51	0.8449999999999911
0.378391959798995	3.635797318807792e-50	4.2648648900970047e-50	0.8525000000000225
0.38492462311557785	4.278126126979452e-49	5.173066658983745e-49	0.8269999999999796
0.3914572864321608	4.77056013363786e-48	5.76502735182828e-48	0.8274999999999928
0.3979899497487437	4.937781536469316e-47	5.927708927333866e-47	0.8330000000000347
0.4045226130653266	4.666068663376264e-46	5.645576120237573e-46	0.8264999999999841
0.41105527638190953	4.146455843667006e-45	4.998741222021607e-45	0.8295000000000166
0.41758793969849245	3.3795408915244226e-44	4.1289442779772054e-44	0.8185000000000193
0.42412060301507537	2.646065033571432e-43	3.191875794416765e-43	0.8289999999999793
0.4306532663316583	1.9271792908469658e-42	2.316321263037294e-42	0.8319999999999729
0.4371859296482412	1.328484340643703e-41	1.582470923935341e-41	0.8394999999999901
0.4437185929648241	8.10803957725506e-41	1.0205210292328916e-40	0.7944999999999742
0.45025125628140705	5.032295343986605e-40	6.228088297013163e-40	0.807999999999995
0.4567839195979899	2.938502702722317e-39	3.605524788616279e-39	0.8150000000000138
0.4633165829145729	1.6153377897772258e-38	1.984444459185877e-38	0.8139999999999608
0.46984924623115576	8.454946960675162e-38	1.0406088566984762e-37	0.8125000000000041
0.4763819095477387	4.315959592683737e-37	5.209365833052328e-37	0.8284999999999776
0.4829145728643216	2.0341282201542743e-36	2.494332581427779e-36	0.8154999999999681
0.4894472361809045	9.435522812083901e-36	1.1443933064991722e-35	0.824499999999845
0.49597989949748744	4.1424531843411156e-35	5.039480759563934e-35	0.8219999999959444
0.5025125628140703	1.7099716291201095e-34	2.1334642908613933e-34	0.8014999999975171
0.5090452261306533	7.096231270859023e-34	8.696361851549196e-34	0.8159999999994112
0.5155778894472361	2.74294618630515e-33	3.418001478692423e-33	0.8024999998989119
0.5221105527638191	1.061710573077093e-32	1.297141812148286e-32	0.8184999998718112
0.528643216080402	3.7956171778067547e-32	4.759394585886349e-32	0.7974999990676107
0.535175879396985	1.3557511519992458e-31	1.6904628056517047e-31	0.8019999892731023
0.5417085427135678	4.713555506835383e-31	5.819204463986848e-31	0.8099999812699545
0.5482412060301507	1.568516161226566e-30	1.943638648459285e-30	0.806999882653045
0.5547738693467337	5.117010711498932e-30	6.305623109036822e-30	0.8114996128083766
0.5613065326633166	1.6081472333268e-29	1.9890509908499194e-29	0.8084997522560448
0.5678391959798995	4.9462754380866914e-29	6.106516678472339e-29	0.8099994970167013
0.5743718592964824	1.467443783806901e-28	1.8263155598938705e-28	0.8034995791703028
0.5809045226130654	4.340450662411197e-28	5.325732641129465e-28	0.8149959742422758
0.5874371859296482	1.2359372731832957e-27	1.5155613834204175e-27	0.8154979974443213
0.5939698492462311	3.420316640409012e-27	4.2122231705649075e-27	0.811997964474021
0.6005025125628141	9.234273611924018e-27	1.1442752404286949e-26	0.8069975898861939
0.607035175879397	2.4780214393139605e-26	3.040562498587902e-26	0.8149878321740807
0.6135678391959799	6.330620989403434e-26	7.908440974211703e-26	0.8004891242214092
0.6201005025125628	1.585631863461952e-25	2.0148255329977073e-25	0.786982216322626
0.6266331658291457	4.0399945390116084e-25	5.031266864023818e-25	0.8029775895808025
0.6331658291457286	9.96819539258605e-25	1.232203825563252e-24	0.8089729301099592
0.6396984924623115	2.392841392223258e-24	2.9615143236926757e-24	0.8079790035388562
0.6462311557788945	5.6540553900336696e-24	6.989102463174669e-24	0.808981613851662
0.6527638190954774	1.3068225184954628e-23	1.6204864376329578e-23	0.8064384175928905
0.6592964824120603	3.0412808002179423e-23	3.6933153654318185e-23	0.823455486277533
0.6658291457286432	6.679937196013546e-23	8.278580347696537e-23	0.8068940464982256
0.6723618090452261	1.4769978237160896e-22	1.8258986265176317e-22	0.8089155675268959
0.6788944723618091	3.1930976195112784e-22	3.964453952788127e-22	0.8054318848288381
0.685427135678392	6.811490931061179e-22	8.477597273850388e-22	0.8034695104085204
0.6919597989949748	1.4386463576648848e-21	1.7862168089855315e-21	0.8054153059291571
0.6984924623115578	3.0379369756923793e-21	3.7097934527295e-21	0.8188965273679054
0.7050251256281407	6.134680674101764e-21	7.597922384155067e-21	0.8074155491368546
0.7115577889447235	1.2268961793400872e-20	1.5351063241208463e-20	0.7992255390145235
0.7180904522613065	2.4817629491102162e-20	3.060858818127171e-20	0.810806083055055
0.7246231155778895	4.7918091588556434e-20	6.025127055343158e-20	0.795304250821766
0.7311557788944724	9.415823530069523e-20	1.1712737350175042e-19	0.8038960704543423
0.7376884422110552	1.835170478374538e-19	2.2493949149528305e-19	0.8158507277558334
0.7442211055276382	3.479237338941537e-19	4.269026010211635e-19	0.814995582275465
0.7507537688442211	6.293469779163594e-19	8.009094826445642e-19	0.7857903939884521
0.7572864321608039	1.1933065608903933e-18	1.485801044304786e-18	0.8031402087543609
0.7638190954773869	2.1830906627367107e-18	2.7263839085215752e-18	0.800727533607153
0.7703517587939699	4.033614027240878e-18	4.94976647356536e-18	0.8149099657090347
0.7768844221105528	7.007580649051867e-18	8.893482348300213e-18	0.7879456409323404
