Wavelength (microns)	Average Spectral Radiance (W/m^2/sr/m)	Black Body Radiance (W/m^2/sr/m)	Emissivity
0.3	1.2230896788183475e-09	1.4188975392324247e-09	0.8619999999999981
0.3065326633165829	3.94493320195249e-09	4.571185633780386e-09	0.8630000000000037
0.31306532663316583	1.1866780588085472e-08	1.3993845033119585e-08	0.8480000000000045
0.31959798994974875	3.4731949454465896e-08	4.083709518455613e-08	0.8505000000000222
0.32613065326633167	9.581777982569015e-08	1.1393315080343388e-07	0.8410000000000198
0.3326633165829146	2.631193451155996e-07	3.047126173892368e-07	0.8634999999999792
0.33919597989949746	6.609905329704701e-07	7.831641385906289e-07	0.8439999999999735
0.3457286432160804	1.620833452439517e-06	1.938795995741066e-06	0.8359999999999926
0.3522613065326633	3.926346914897908e-06	4.632857716693613e-06	0.8475000000000154
0.3587939698492462	9.181009774856933e-06	1.070671693860899e-05	0.8574999999999742
0.36532663316582914	2.0414103797216907e-05	2.3974285140596384e-05	0.8514999999999618
0.37185929648241206	4.373942778468973e-05	5.210176031529277e-05	0.8395000000000278
0.378391959798995	9.190669995181093e-05	0.00011006790413390596	0.8349999999999951
0.38492462311557785	0.00018460007430926283	0.0002263642848672734	0.815500000000006
0.3914572864321608	0.0003734980009102892	0.0004538250314827459	0.8229999999999764
0.3979899497487437	0.000742443895947168	0.0008880907846257688	0.8360000000000285
0.4045226130653266	0.0013926672909681682	0.0016983747450830817	0.8200000000000243
0.41105527638190953	0.0026676153148545677	0.003177623960517632	0.8395000000000049
0.41758793969849245	0.004786201968369624	0.005822630131836327	0.822000000000028
0.42412060301507537	0.008482641094312201	0.010459483470175647	0.8109999999999763
0.4306532663316583	0.014915046021507665	0.01843639804883599	0.8089999999999646
0.4371859296482412	0.02626593415541059	0.031914865316415984	0.8230000000000073
0.4437185929648241	0.043930231660793004	0.05430189327662827	0.8090000000000135
0.45025125628140705	0.0735230694330112	0.09088142080718371	0.8089999999999954
0.4567839195979899	0.12075126895133924	0.1497225901442563	0.8064999999999769
0.4633165829145729	0.19874717409645293	0.24296720549689366	0.817999999999975
0.46984924623115576	0.31848165637815584	0.3886292329202541	0.8195000000000197
0.4763819095477387	0.49505923650450406	0.6130764538755277	0.8075000000000252
0.4829145728643216	0.789773619588015	0.9544092079614033	0.8274999999999515
0.4894472361809045	1.2110120813624632	1.4670043384180658	0.8254999999988751
0.49597989949748744	1.8165708516867107	2.2275546924429173	0.8154999999997808
0.5025125628140703	2.729564732332943	3.3430064082670934	0.8164999999948732
0.5090452261306533	4.008389551990416	4.960878158487594	0.8079999999863815
0.5155778894472361	5.935269060203127	7.282538725560937	0.8149999998449665
0.5221105527638191	8.495837746878516	10.580121729739462	0.8029999998012999
0.528643216080402	12.121032405429284	15.217868706353759	0.796499998739542
0.535175879396985	17.52732055959186	21.678813431259872	0.8084999954064946
0.5417085427135678	24.46298077777502	30.597850493514645	0.7994999773908974
0.5482412060301507	34.41310357072743	42.80236835619758	0.8039999862704927
0.5547738693467337	47.90494141737762	59.361769943224864	0.806999883312023
0.5613065326633166	65.3995249423094	81.6473502360688	0.8009999681951502
0.5678391959798995	89.5688309781092	111.40414825481405	0.8039990644983789
0.5743718592964824	122.7053249763654	150.83653766047632	0.8134986845996656
0.5809045226130654	161.35616572264223	202.709463349913	0.795997202380791
0.5874371859296482	218.9426034580816	270.467367942086	0.8094972976738651
0.5939698492462311	287.9507723650458	358.37297897286857	0.8034946529460464
0.6005025125628141	379.6908207145221	471.6682418609765	0.8049955180710161
0.607035175879397	491.5505976234127	616.7597822190123	0.7969887333685813
0.6135678391959799	639.1390514544133	801.4313608695878	0.7974969319405216
0.6201005025125628	829.6126410696226	1035.085843132134	0.8014916314179734
0.6266331658291457	1049.2309452243053	1329.0192379172827	0.7894776202551921
0.6331658291457286	1357.3343611550256	1696.7293695113283	0.7999710416670331
0.6396984924623115	1735.1997761788618	2154.261723579322	0.8054730570507536
0.6462311557788945	2155.9833974010717	2720.5949571564597	0.7924676151184539
0.6527638190954774	2746.270202785108	3418.0684789353527	0.8034567533417312
0.6592964824120603	3435.300991749676	4272.854390137342	0.8039826958950631
0.6658291457286432	4283.7842395295875	5315.475927287403	0.8059079371497956
0.6723618090452261	5307.434156746677	6581.374366383707	0.80643249590176
0.6788944723618091	6525.24631662028	8111.526133836141	0.8044412616019434
0.685427135678392	8075.985210217798	9953.111624192183	0.8114030581741078
0.6919597989949748	9721.782115501153	12160.236949586262	0.7994730822931806
0.6984924623115578	11827.344301066798	14794.709542992437	0.799430652335372
0.7050251256281407	14286.572876812688	17926.868209092638	0.7969363477311913
0.7115577889447235	17143.35816477151	21636.467865629016	0.7923362663092014
0.7180904522613065	20831.12185662676	26013.618847550242	0.8007775457426782
0.7246231155778895	24351.48924390538	31159.780259431704	0.7815038822853851
0.7311557788944724	29796.67441735658	37188.806462129345	0.8012269618735833
0.7376884422110552	35237.75687240662	44228.04537115245	0.7967287854730811
0.7442211055276382	42397.35215084543	52419.48683069588	0.8088089890650804
0.7507537688442211	49339.73508682061	61920.95891258028	0.796818007235292
0.7572864321608039	59451.78021692715	72907.36957748223	0.8154426714537388
0.7638190954773869	67971.86596697885	85571.99073065535	0.794323766300187
0.7703517587939699	81666.4132081152	100127.78130971994	0.8156219197097839
0.7768844221105528	94010.91122268571	116808.74566166912	0.8048276752751353
0.7834170854271356	109240.96133454469	135871.323103521	0.8040030731967884
0.7899497487437186	126532.33027606994	157595.8042193133	0.8028914913241293
0.7964824120603016	147104.82396189563	182287.7691284045	0.806992288430905
