Wavelength (microns)	Average Spectral Radiance (W/m^2/sr/m)	Black Body Radiance (W/m^2/sr/m)	Emissivity
0.7572864321608039	2.1929278298995536	2.7700245441154054	0.7916636820269962
0.7638190954773869	2.8709226370171224	3.546899770091322	0.8094174696521533
0.7703517587939699	3.6766744732193968	4.52101329818661	0.8132412427749595
0.7768844221105528	4.596106197070995	5.737140097053742	0.8011145133846888
0.7834170854271356	5.785851973599448	7.248988826790875	0.7981598691690691
0.7899497487437186	7.339376270644817	9.120729027100218	0.8046918452283247
0.7964824120603016	9.208322278084305	11.42873273605393	0.8057168271189898
0.8030150753768843	11.473303648196238	14.2635532828344	0.8043790646475087
0.8095477386934673	14.326400167976178	17.732165424690532	0.8079329187865507
0.8160804020100503	17.18639058785535	21.960492402580357	0.7826049740959338
0.8226130653266333	21.656699383493674	27.096246858051007	0.7992508887650209
0.829145728643216	26.983341460407672	33.31211387181123	0.8100158868405234
