0.29658726755567505,2.4,2.5490950421610348e-05
0.29629322086929877,2.4,2.5358528189001268e-05
0.29628586121022504,2.4,2.525076478313469e-05
0.29591901051178093,2.4,2.5096020832968107e-05
0.2980643511317716,2.4,2.520759305887057e-05
0.30060164077474,2.4,2.584731520269759e-05
0.3005948472432873,2.4,2.574640034955428e-05
0.3005880537118346,2.4,2.5645490031417726e-05
0.30058126018038195,2.4,2.5544584248287924e-05
0.3020079017854424,2.4,2.5565092116922864e-05
0.3020014856724038,2.4,2.5469348793293174e-05
0.3048868494477178,2.4,2.5989847140602063e-05
0.30488005591626516,2.4,2.588750703098808e-05
0.3051487023433768,2.4,2.5639861675461967e-05
0.30666411275941885,2.4,2.592250651484933e-05
0.30800583522132097,2.4,2.57327168839896e-05
0.3094496871060615,2.4,2.601178769374728e-05
0.31060624809403703,2.4,2.6258811374588036e-05
0.31237634045587126,2.4,2.6075481982750315e-05
0.31346443774354044,2.4,2.6366897452934817e-05
0.31345764421208777,2.4,2.626170204342791e-05
0.3138032651247423,2.4,2.609428996756621e-05
0.31666419105774746,2.4,2.623985142075448e-05
0.31632564674035607,2.4,2.6519725834939642e-05
0.3177500238349324,2.4,2.6497804302098685e-05
0.31774323030347973,2.4,2.639118338417628e-05
0.3180891342799448,2.4,2.6225286887873748e-05
0.32087550120525693,2.4,2.6315924910569972e-05
0.3206123650869902,2.4,2.6665304851093326e-05
0.32060557155553754,2.4,2.655773006699978e-05
0.32131549559234146,2.4,2.65093271962061e-05
0.3223710405417999,2.4,2.628711995321919e-05
0.3234377193344724,2.4,2.6240710827726768e-05
0.3234599870209006,2.4,2.65963944895783e-05
0.3251486324889856,2.4,2.623249372124745e-05
0.323423754853153,2.4,2.601767983054486e-05
0.3248515287134556,2.4,2.60422544254457e-05
0.3248436029267608,2.4,2.5915124012503495e-05
0.3248787028392663,2.4,2.6478176988698233e-05
0.3263053444443268,2.4,2.6485612638508498e-05
0.3277033022499204,2.4,2.6027956324324052e-05
0.3276965087184678,2.4,2.5918040209311593e-05
0.3273306015660587,2.4,2.5767687663137634e-05
0.32771160545502925,2.4,2.6162304401323752e-05
0.3291148471184194,2.4,2.578618260726532e-05
0.32874931738442437,2.4,2.5641700720503842e-05
0.3305331855183711,2.4,2.5652221630126213e-05
0.3305267694053324,2.4,2.554753143688587e-05
0.33195341101039294,2.4,2.554707938296544e-05
0.33197341418633686,2.4,2.5874875210008172e-05
0.33337967519703926,2.4,2.5539464848158508e-05
0.33410884757295906,2.4,2.5799810510242473e-05
0.33408959923384324,2.4,2.5482378072902735e-05
0.3347980135969909,2.4,2.5399870275796657e-05
0.33479122006553824,2.4,2.5287610310417103e-05
0.33657603174552003,2.4,2.5307056233279508e-05
0.33620955846548994,2.4,2.5145443996000712e-05
0.3379941814362647,2.4,2.5159932581157403e-05
0.33941969078608303,2.4,2.5133952070942373e-05
0.3408435017530382,2.4,2.5078295744529726e-05
0.3422690111028565,2.4,2.5049977850831222e-05
0.341928202274981,2.4,2.5319842649899387e-05
0.34333370844885536,2.4,2.495288241205591e-05
0.3433269149174027,2.4,2.4837795112658375e-05
0.3433204988043641,2.4,2.4729105716204247e-05
0.3451061596757773,2.4,2.4753834768103723e-05
0.3476064623141701,2.4,2.4793121832696937e-05
0.34832997341387933,2.4,2.4961029444385498e-05
0.3486730467522391,2.4,2.4723783177171936e-05
0.35045680166066157,2.4,2.4711947082205572e-05
0.352241632211564,2.4,2.4717393479117582e-05
0.355027942524114,2.4,2.4758034534152585e-05
0.3547498606366514,2.4,2.4888607493500057e-05
0.3578848489510097,2.4,2.478222754980946e-05
0.35903657898328545,2.4,2.4949926385058106e-05
0.3604575593121354,2.4,2.4828183278433642e-05
0.363327826350888,2.4,2.5086685871817776e-05
0.3636038701789148,2.4,2.491562939511348e-05
0.3669012238949919,2.4,2.5149933347601225e-05
0.3676115253502098,2.4,2.5082781520798876e-05
0.3676054866555852,2.4,2.4973305391543803e-05
0.3704664125885904,2.4,2.5059635324768806e-05
0.37119133900735224,2.4,2.52584192266702e-05
0.37332677239397455,2.4,2.5133874753602657e-05
0.3733324336701851,2.4,2.5238096407168027e-05
